time,day,area,year,air_temp
3,274,srimangal,1999,298.7439782
6,274,srimangal,1999,297.4795412
9,274,srimangal,1999,299.1709411
12,274,srimangal,1999,302.7590064
15,274,srimangal,1999,304.4504588
18,274,srimangal,1999,303.2544467
21,274,srimangal,1999,301.563016
0,275,srimangal,1999,300.3670057
3,275,srimangal,1999,298.6755841
6,275,srimangal,1999,296.8695109
9,275,srimangal,1999,298.6725384
12,275,srimangal,1999,302.4974057
15,275,srimangal,1999,304.3004891
18,275,srimangal,1999,303.0255436
21,275,srimangal,1999,301.2224834
0,276,srimangal,1999,299.9475398
3,276,srimangal,1999,298.1444892
6,276,srimangal,1999,297.4295715
9,276,srimangal,1999,299.0093438
12,276,srimangal,1999,302.3606071
15,276,srimangal,1999,303.9404285
18,276,srimangal,1999,302.8233498
21,276,srimangal,1999,301.2435487
0,277,srimangal,1999,300.1264716
3,277,srimangal,1999,298.546679
6,277,srimangal,1999,297.1396544
9,277,srimangal,1999,298.4136644
12,277,srimangal,1999,301.1162961
15,277,srimangal,1999,302.3903456
18,277,srimangal,1999,301.4894756
21,277,srimangal,1999,300.2154425
0,278,srimangal,1999,299.3145739
3,278,srimangal,1999,298.0405476
6,278,srimangal,1999,297.2297749
9,278,srimangal,1999,298.0597014
12,278,srimangal,1999,299.8202729
15,278,srimangal,1999,300.6502251
18,278,srimangal,1999,300.0633727
21,278,srimangal,1999,299.2334311
0,279,srimangal,1999,298.6465796
3,279,srimangal,1999,297.8166424
6,279,srimangal,1999,296.6496465
9,279,srimangal,1999,297.9527767
12,279,srimangal,1999,300.7171828
15,279,srimangal,1999,302.0203535
18,279,srimangal,1999,301.0988922
21,279,srimangal,1999,299.7957383
0,280,srimangal,1999,298.8742784
3,280,srimangal,1999,297.5711315
6,280,srimangal,1999,296.9997433
9,280,srimangal,1999,297.9461507
12,280,srimangal,1999,299.9538199
15,280,srimangal,1999,300.9002567
18,280,srimangal,1999,300.231039
21,280,srimangal,1999,299.2846144
0,281,srimangal,1999,298.6153978
3,281,srimangal,1999,297.6689782
6,281,srimangal,1999,297.199742
9,281,srimangal,1999,298.1510027
12,281,srimangal,1999,300.1689677
15,281,srimangal,1999,301.120258
18,281,srimangal,1999,300.4476085
21,281,srimangal,1999,299.4963304
0,282,srimangal,1999,298.8236818
3,282,srimangal,1999,297.8724088
6,282,srimangal,1999,297.1996235
9,282,srimangal,1999,298.5876877
12,282,srimangal,1999,301.5322692
15,282,srimangal,1999,302.9203765
18,282,srimangal,1999,301.9388572
21,282,srimangal,1999,300.5507678
0,283,srimangal,1999,299.56925
3,283,srimangal,1999,298.181168
6,283,srimangal,1999,296.4595313
9,283,srimangal,1999,298.1873315
12,283,srimangal,1999,301.8526149
15,283,srimangal,1999,303.5804687
18,283,srimangal,1999,302.3587174
21,283,srimangal,1999,300.6308858
0,284,srimangal,1999,299.4091364
3,284,srimangal,1999,297.681314
6,284,srimangal,1999,295.4494629
9,284,srimangal,1999,297.4296384
12,284,srimangal,1999,301.6303002
15,284,srimangal,1999,303.6105371
18,284,srimangal,1999,302.2103278
21,284,srimangal,1999,300.2301163
0,285,srimangal,1999,298.8299091
3,285,srimangal,1999,296.8497082
6,285,srimangal,1999,294.6894247
9,285,srimangal,1999,296.8103479
12,285,srimangal,1999,301.3095862
15,285,srimangal,1999,303.4305753
18,285,srimangal,1999,301.9308413
21,285,srimangal,1999,299.8098795
0,286,srimangal,1999,298.3101478
3,286,srimangal,1999,296.1891973
6,286,srimangal,1999,296.1797321
9,286,srimangal,1999,297.1673931
12,286,srimangal,1999,299.2625762
15,286,srimangal,1999,300.2502679
18,286,srimangal,1999,299.5518792
21,286,srimangal,1999,298.5642002
0,287,srimangal,1999,297.8658125
3,287,srimangal,1999,296.8781388
6,287,srimangal,1999,295.9397123
9,287,srimangal,1999,297.000174
12,287,srimangal,1999,299.2497931
15,287,srimangal,1999,300.3102877
18,287,srimangal,1999,299.5604207
21,287,srimangal,1999,298.4999397
0,288,srimangal,1999,297.7500739
3,288,srimangal,1999,296.6895986
6,288,srimangal,1999,294.8794313
9,288,srimangal,1999,296.9760877
12,288,srimangal,1999,301.4238473
15,288,srimangal,1999,303.5205687
18,288,srimangal,1999,302.0379941
21,288,srimangal,1999,299.9412996
0,289,srimangal,1999,298.4587273
3,289,srimangal,1999,296.362044
6,289,srimangal,1999,296.7096933
9,289,srimangal,1999,297.8405288
12,289,srimangal,1999,300.2394361
15,289,srimangal,1999,301.3703067
18,289,srimangal,1999,300.5706774
21,289,srimangal,1999,299.4398213
0,290,srimangal,1999,298.6401932
3,290,srimangal,1999,297.5093432
6,290,srimangal,1999,295.8697367
9,290,srimangal,1999,296.840411
12,290,srimangal,1999,298.8995589
15,290,srimangal,1999,299.8702633
18,290,srimangal,1999,299.1838862
21,290,srimangal,1999,298.2131943
0,291,srimangal,1999,297.5268182
3,291,srimangal,1999,296.5561315
6,291,srimangal,1999,296.0798196
9,291,srimangal,1999,296.7447315
12,291,srimangal,1999,298.1552479
15,291,srimangal,1999,298.8201804
18,291,srimangal,1999,298.350012
21,291,srimangal,1999,297.6850881
0,292,srimangal,1999,297.2149205
3,292,srimangal,1999,296.5500001
6,292,srimangal,1999,295.7497354
9,292,srimangal,1999,296.725263
12,292,srimangal,1999,298.7947067
15,292,srimangal,1999,299.7702646
18,292,srimangal,1999,299.0804556
21,292,srimangal,1999,298.1049102
0,293,srimangal,1999,297.4151023
3,293,srimangal,1999,296.4395621
6,293,srimangal,1999,295.9196893
9,293,srimangal,1999,297.0650849
12,293,srimangal,1999,299.4948795
15,293,srimangal,1999,300.6403107
18,293,srimangal,1999,299.8303857
21,293,srimangal,1999,298.6849692
0,294,srimangal,1999,297.8750455
3,294,srimangal,1999,296.7296351
6,294,srimangal,1999,295.709605
9,294,srimangal,1999,297.1656164
12,294,srimangal,1999,300.2543384
15,294,srimangal,1999,301.710395
18,294,srimangal,1999,300.6808293
21,294,srimangal,1999,299.2247914
0,295,srimangal,1999,298.1952273
3,295,srimangal,1999,296.7391972
6,295,srimangal,1999,296.3197123
9,295,srimangal,1999,297.380174
12,295,srimangal,1999,299.6297931
15,295,srimangal,1999,300.6902877
18,295,srimangal,1999,299.9404207
21,295,srimangal,1999,298.8799397
0,296,srimangal,1999,298.1300739
3,296,srimangal,1999,297.0695986
6,296,srimangal,1999,294.8294681
9,296,srimangal,1999,296.7902301
12,296,srimangal,1999,300.949709
15,296,srimangal,1999,302.9105319
18,296,srimangal,1999,301.5240501
21,296,srimangal,1999,299.5632524
0,297,srimangal,1999,298.1767728
3,297,srimangal,1999,296.2159856
6,297,srimangal,1999,294.8694141
9,297,srimangal,1999,297.0291644
12,297,srimangal,1999,301.6107686
15,297,srimangal,1999,303.7705859
18,297,srimangal,1999,302.2433967
21,297,srimangal,1999,300.0836072
0,298,srimangal,1999,298.5564205
3,298,srimangal,1999,296.3966425
6,298,srimangal,1999,294.8994629
9,298,srimangal,1999,296.8796384
12,298,srimangal,1999,301.0803002
15,298,srimangal,1999,303.0605371
18,298,srimangal,1999,301.6603278
21,298,srimangal,1999,299.6801163
0,299,srimangal,1999,298.2799091
3,299,srimangal,1999,296.2997082
6,299,srimangal,1999,293.3993194
9,299,srimangal,1999,295.9085123
12,299,srimangal,1999,301.2314098
15,299,srimangal,1999,303.7406806
18,299,srimangal,1999,301.9663958
21,299,srimangal,1999,299.4571572
0,300,srimangal,1999,297.6828751
3,300,srimangal,1999,295.1736498
6,300,srimangal,1999,294.9093957
9,300,srimangal,1999,297.1370931
12,300,srimangal,1999,301.8628377
15,300,srimangal,1999,304.0906043
18,300,srimangal,1999,302.5153688
21,300,srimangal,1999,300.2876308
0,301,srimangal,1999,298.7123978
3,301,srimangal,1999,296.4846717
6,301,srimangal,1999,296.2495649
9,301,srimangal,1999,297.8536041
12,301,srimangal,1999,301.2563461
15,301,srimangal,1999,302.8604351
18,301,srimangal,1999,301.7261969
21,301,srimangal,1999,300.1221285
0,302,srimangal,1999,298.9878921
3,302,srimangal,1999,297.3838323
6,302,srimangal,1999,297.379765
9,302,srimangal,1999,298.2460918
12,302,srimangal,1999,300.0838813
15,302,srimangal,1999,300.950235
18,302,srimangal,1999,300.3376434
21,302,srimangal,1999,299.4713009
0,303,srimangal,1999,298.8587103
3,303,srimangal,1999,297.9923723
6,303,srimangal,1999,296.3595721
9,303,srimangal,1999,297.9369178
12,303,srimangal,1999,301.2830332
15,303,srimangal,1999,302.8604279
18,303,srimangal,1999,301.745065
21,303,srimangal,1999,300.1676907
0,304,srimangal,1999,299.0523296
3,304,srimangal,1999,297.4749636
6,304,srimangal,1999,295.9295162
9,304,srimangal,1999,297.7131301
12,304,srimangal,1999,301.4968145
15,304,srimangal,1999,303.2804838
18,304,srimangal,1999,302.0192659
21,304,srimangal,1999,300.2356195
0,305,srimangal,1999,298.9744035
3,305,srimangal,1999,297.1907666
6,305,srimangal,1999,295.3495129
9,305,srimangal,1999,297.1452603
12,305,srimangal,1999,300.954684
15,305,srimangal,1999,302.7504871
18,305,srimangal,1999,301.4806894
21,305,srimangal,1999,299.6849094
0,306,srimangal,1999,298.4151137
3,306,srimangal,1999,296.6193432
6,306,srimangal,1999,295.2595043
9,306,srimangal,1999,297.0867986
12,306,srimangal,1999,300.9631447
15,306,srimangal,1999,302.7904957
18,306,srimangal,1999,301.4983907
21,306,srimangal,1999,299.6710632
0,307,srimangal,1999,298.3789603
3,307,srimangal,1999,296.5516425
6,307,srimangal,1999,295.1095168
9,307,srimangal,1999,296.8907041
12,307,srimangal,1999,300.6692406
15,307,srimangal,1999,302.4504832
18,307,srimangal,1999,301.1909811
21,307,srimangal,1999,299.4097615
0,308,srimangal,1999,298.1502614
3,308,srimangal,1999,296.3690512
6,308,srimangal,1999,295.0395096
9,308,srimangal,1999,296.8473904
12,308,srimangal,1999,300.6825535
15,308,srimangal,1999,302.4904904
18,308,srimangal,1999,301.212113
21,308,srimangal,1999,299.4041993
0,309,srimangal,1999,298.1258239
3,309,srimangal,1999,296.3179199
6,309,srimangal,1999,293.9994497
9,309,srimangal,1999,296.0281589
12,309,srimangal,1999,300.3317781
15,309,srimangal,1999,302.3605503
18,309,srimangal,1999,300.9260221
21,309,srimangal,1999,298.897276
0,310,srimangal,1999,297.4627501
3,310,srimangal,1999,295.4340148
6,310,srimangal,1999,293.2493937
9,310,srimangal,1999,295.4843712
12,310,srimangal,1999,300.2255594
15,310,srimangal,1999,302.4606063
18,310,srimangal,1999,300.8802229
21,310,srimangal,1999,298.6452048
0,311,srimangal,1999,297.0648239
3,311,srimangal,1999,294.8298177
6,311,srimangal,1999,293.1993931
9,311,srimangal,1999,295.4367973
12,311,srimangal,1999,300.1831333
15,311,srimangal,1999,302.4206069
18,311,srimangal,1999,300.8385076
21,311,srimangal,1999,298.6010628
0,312,srimangal,1999,297.018966
3,312,srimangal,1999,294.781533
6,312,srimangal,1999,292.9694082
9,312,srimangal,1999,295.1509986
12,312,srimangal,1999,299.7789337
15,312,srimangal,1999,301.9605918
18,312,srimangal,1999,300.4179592
21,312,srimangal,1999,298.2363291
0,313,srimangal,1999,296.6936989
3,313,srimangal,1999,294.5120805
6,313,srimangal,1999,292.0194214
9,313,srimangal,1999,294.1524781
12,313,srimangal,1999,298.6774557
15,313,srimangal,1999,300.8105786
18,313,srimangal,1999,299.3022649
21,313,srimangal,1999,297.1691694
0,314,srimangal,1999,295.660858
3,314,srimangal,1999,293.5277739
6,314,srimangal,1999,291.0793911
9,314,srimangal,1999,293.3240753
12,314,srimangal,1999,298.085855
15,314,srimangal,1999,300.3306089
18,314,srimangal,1999,298.7433618
21,314,srimangal,1999,296.4986367
0,315,srimangal,1999,294.9113921
3,315,srimangal,1999,292.666679
6,315,srimangal,1999,289.7893404
9,315,srimangal,1999,292.2208794
12,315,srimangal,1999,297.3790451
15,315,srimangal,1999,299.8106596
18,315,srimangal,1999,298.0912849
21,315,srimangal,1999,295.6597016
0,316,srimangal,1999,293.9403296
3,316,srimangal,1999,291.5087593
6,316,srimangal,1999,289.1493305
9,316,srimangal,1999,291.6172699
12,316,srimangal,1999,296.8526535
15,316,srimangal,1999,299.3206695
18,316,srimangal,1999,297.5755556
21,316,srimangal,1999,295.1075714
0,317,srimangal,1999,293.3624603
3,317,srimangal,1999,290.8944893
6,317,srimangal,1999,288.399318
9,317,srimangal,1999,290.9133644
12,317,srimangal,1999,296.2465576
15,317,srimangal,1999,298.760682
18,317,srimangal,1999,296.9829652
21,317,srimangal,1999,294.4688732
0,318,srimangal,1999,292.6911592
3,318,srimangal,1999,290.1770805
6,318,srimangal,1999,287.7492759
9,318,srimangal,1999,290.4186301
12,318,srimangal,1999,296.081287
15,318,srimangal,1999,298.7507241
18,318,srimangal,1999,296.863187
21,318,srimangal,1999,294.1937842
0,319,srimangal,1999,292.3062501
3,319,srimangal,1999,289.6368615
6,319,srimangal,1999,287.6492384
9,319,srimangal,1999,290.4569137
12,319,srimangal,1999,296.4129992
15,319,srimangal,1999,299.2207616
18,319,srimangal,1999,297.2354158
21,319,srimangal,1999,294.4276894
0,320,srimangal,1999,292.4423467
3,320,srimangal,1999,289.6346353
6,320,srimangal,1999,289.1993358
9,320,srimangal,1999,291.6478616
12,320,srimangal,1999,296.8420624
15,320,srimangal,1999,299.2906642
18,320,srimangal,1999,297.5592779
21,320,srimangal,1999,295.1107075
0,321,srimangal,1999,293.3793239
3,321,srimangal,1999,290.9307666
6,321,srimangal,1999,288.5093009
9,321,srimangal,1999,291.0864411
12,321,srimangal,1999,296.5534789
15,321,srimangal,1999,299.1306991
18,321,srimangal,1999,297.3083678
21,321,srimangal,1999,294.7311808
0,322,srimangal,1999,292.9088523
3,322,srimangal,1999,290.3316791
6,322,srimangal,1999,286.9792588
9,322,srimangal,1999,289.7117068
12,322,srimangal,1999,295.5082083
15,322,srimangal,1999,298.2407412
18,322,srimangal,1999,296.3085896
21,322,srimangal,1999,293.5760919
0,323,srimangal,1999,291.6439433
3,323,srimangal,1999,288.9114601
6,323,srimangal,1999,286.9392397
9,323,srimangal,1999,289.7420616
12,323,srimangal,1999,295.6878514
15,323,srimangal,1999,298.4907603
18,323,srimangal,1999,296.5088463
21,323,srimangal,1999,293.7059735
0,324,srimangal,1999,291.7240626
3,324,srimangal,1999,288.9212046
6,324,srimangal,1999,287.7993062
9,324,srimangal,1999,290.3570329
12,324,srimangal,1999,295.7828877
15,324,srimangal,1999,298.3406938
18,324,srimangal,1999,296.5320901
21,324,srimangal,1999,293.9743169
0,325,srimangal,1999,292.165716
3,325,srimangal,1999,289.6079564
6,325,srimangal,1999,288.2993233
9,325,srimangal,1999,290.7939562
12,325,srimangal,1999,296.0859664
15,325,srimangal,1999,298.5806767
18,325,srimangal,1999,296.8166875
21,325,srimangal,1999,294.3220093
0,326,srimangal,1999,292.5580228
3,326,srimangal,1999,290.0633579
6,326,srimangal,1999,286.0792042
9,326,srimangal,1999,289.0130671
12,326,srimangal,1999,295.2368418
15,326,srimangal,1999,298.1707958
18,326,srimangal,1999,296.096221
21,326,srimangal,1999,293.1623047
0,327,srimangal,1999,291.087733
3,327,srimangal,1999,288.1538324
6,327,srimangal,1999,287.2292641
9,327,srimangal,1999,289.9422986
12,327,srimangal,1999,295.6976172
15,327,srimangal,1999,298.4107359
18,327,srimangal,1999,296.4923119
21,327,srimangal,1999,293.779228
0,328,srimangal,1999,291.8608069
3,328,srimangal,1999,289.1477375
6,328,srimangal,1999,287.0892522
9,328,srimangal,1999,289.8459671
12,328,srimangal,1999,295.6939473
15,328,srimangal,1999,298.4507478
18,328,srimangal,1999,296.5014367
21,328,srimangal,1999,293.7446717
0,329,srimangal,1999,291.7953637
3,329,srimangal,1999,289.0386134
6,329,srimangal,1999,286.8792338
9,329,srimangal,1999,289.7038959
12,329,srimangal,1999,295.6960164
15,329,srimangal,1999,298.5207662
18,329,srimangal,1999,296.5234088
21,329,srimangal,1999,293.6986953
0,330,srimangal,1999,291.701341
3,330,srimangal,1999,288.8766426
6,330,srimangal,1999,287.8293266
9,330,srimangal,1999,290.311826
12,330,srimangal,1999,295.5780969
15,330,srimangal,1999,298.0606734
18,330,srimangal,1999,296.3052639
21,330,srimangal,1999,293.8227193
0,331,srimangal,1999,292.0673126
3,331,srimangal,1999,289.5847812
6,331,srimangal,1999,286.9692219
9,331,srimangal,1999,289.8375644
12,331,srimangal,1999,295.9223466
15,331,srimangal,1999,298.7907781
18,331,srimangal,1999,296.7625337
21,331,srimangal,1999,293.8941391
0,332,srimangal,1999,291.8658978
3,332,srimangal,1999,288.9975185
6,332,srimangal,1999,287.5992654
9,332,srimangal,1999,290.3074466
12,332,srimangal,1999,296.0524694
15,332,srimangal,1999,298.7607346
18,332,srimangal,1999,296.8457424
21,332,srimangal,1999,294.137512
0,333,srimangal,1999,292.2225228
3,333,srimangal,1999,289.5143068
6,333,srimangal,1999,287.1792614
9,333,srimangal,1999,289.9020027
12,333,srimangal,1999,295.6779128
15,333,srimangal,1999,298.4007386
18,333,srimangal,1999,296.4754507
21,333,srimangal,1999,293.7526599
0,334,srimangal,1999,291.8273751
3,334,srimangal,1999,289.1045988
6,334,srimangal,1999,286.4991831
9,334,srimangal,1999,289.5107
12,334,srimangal,1999,295.8992065
15,334,srimangal,1999,298.9108169
18,334,srimangal,1999,296.7813319
21,334,srimangal,1999,293.7697602
0,335,srimangal,1999,291.6402785
3,335,srimangal,1999,288.6287229
6,335,srimangal,1999,288.0292693
9,335,srimangal,1999,290.7228904
12,335,srimangal,1999,296.437026
15,335,srimangal,1999,299.1307307
18,335,srimangal,1999,297.2260341
21,335,srimangal,1999,294.5323641
0,336,srimangal,1999,292.6276705
3,336,srimangal,1999,289.9340148
6,336,srimangal,1999,288.0993187
9,336,srimangal,1999,290.6109384
12,336,srimangal,1999,295.9389837
15,336,srimangal,1999,298.4506813
18,336,srimangal,1999,296.6746805
21,336,srimangal,1999,294.1630152
0,337,srimangal,1999,292.3870171
3,337,srimangal,1999,289.8753652
6,337,srimangal,1999,288.0992483
9,337,srimangal,1999,290.8705233
12,337,srimangal,1999,296.7493907
15,337,srimangal,1999,299.5207517
18,337,srimangal,1999,297.561145
21,337,srimangal,1999,294.7898196
0,338,srimangal,1999,292.830216
3,338,srimangal,1999,290.0589053
6,338,srimangal,1999,288.1992726
9,338,srimangal,1999,290.8807603
12,338,srimangal,1999,296.5691565
15,338,srimangal,1999,299.2507274
18,338,srimangal,1999,297.3546106
21,338,srimangal,1999,294.6730742
0,339,srimangal,1999,292.7769603
3,339,srimangal,1999,290.0954382
6,339,srimangal,1999,288.5593009
9,339,srimangal,1999,291.1364411
12,339,srimangal,1999,296.6034789
15,339,srimangal,1999,299.1806991
18,339,srimangal,1999,297.3583678
21,339,srimangal,1999,294.7811808
0,340,srimangal,1999,292.9588523
